Stand	Klinikname	Bundesland	ICU low care	ICU high care	ECMO	COVID-19 cases
2020-03-29 10:50:00	Sankt Elisabeth Hospital Gütersloh	NRW	1.0	1.0		
2020-03-29 10:28:00	Lubinus Clinicum	SH	1.0	1.0		
2020-03-27 10:14:00	Klinik Hennigsdorf der Oberhavel - Kliniken GmbH	BB	1.0	0.5		
2020-03-28 14:51:00	Evangelisches Krankenhaus Hubertus	BE	1.0	0.5		
2020-03-28 13:54:00	Universitätskinderklinik Bonn, Neonatologie und Pädiatrischen Intensivmedizin	NRW	1.0	1.0	1.0	
2020-03-28 12:59:00	Johanniter-Krankenhaus Geesthacht	SH	1.0	0.5		
2020-03-23 17:04:00	Isar-Amper-Klinikum München -Ost, Klinik für Neurolgie	BY	1.0	1.0		
2020-03-26 18:20:00	Vitos Weil-Lahn gGmbH (Weilmünster)	HE	1.0	1.0		
2020-03-28 13:59:00	Vivantes Klinikum am Urban (KAU)	BE	1.0	1.0		
2020-03-23 12:06:00	Carl-Thiem-Klinikum Cottbus	BB	1.0	1.0	1.0	
2020-03-28 11:06:00	Kreiskrankenhaus Frankenberg gGmbH	HE	1.0	1.0		
2020-03-28 10:01:00	Johanna Etienne Krankenhaus	NRW	1.0	1.0		
2020-03-27 08:57:00	Universitätsmedizin Mainz	RP	1.0	1.0	1.0	
2020-03-29 09:17:00	Kliniken des Landkreises Neumarkt i.d.OPf. / Klinikum Neumarkt	BY	1.0	1.0		
2020-03-28 13:29:00	Asklepiosklinik Melsungen	HE	1.0	1.0		
2020-03-27 11:04:00	Asklepios Klinikum Schwalmstadt	HE	1.0	1.0		
2020-03-28 10:17:00	Städtsiches Krankenhaus Nettetal GmbH	NRW	0.5	1.0		
2020-03-28 18:59:00	Charité CVK Kinderklinik (OHC) - interdisziplinäre Kinderintensivstation	BE	1.0	0.5		
2020-03-28 08:35:00	Klinikverbund Allgäu - Klinikum Kempten	BY	0.0	1.0		
2020-03-28 22:16:00	Drk Kliniken Berlin Westend	BE	1.0	1.0		
2020-03-28 17:26:00	Herz Jesu Krankenhaus Münster-Hiltrup	NRW	1.0	1.0		
2020-03-28 16:05:00	Klinikum Ernst von Bergmann Potsdam	BB	0.5	1.0		
2020-03-28 10:16:00	Evangelische Lungenklinik Berlin	BE	0.5	0.0		
2020-03-28 15:40:00	Pleissentalklinik Werdau	SN	1.0	1.0		
2020-03-29 11:48:00	Asklepios Klinik Nord	HH	1.0	1.0	1.0	
2020-03-29 10:06:00	Kreiskliniken Günzburg-Krumbach, Klinik Günzburg	BY	1.0	1.0		
2020-03-28 14:02:00	Vivantes Klinikum Spandau (KSP)	BE	1.0	1.0		
2020-03-28 14:01:00	Vivantes Klinikum im Friedrichshain (KFH)	BE	1.0	1.0	0.0	
2020-03-28 13:16:00	Leopoldina Krankenhaus Schweinfurt	BY	1.0	1.0		
2020-03-28 13:56:00	Vivantes Auguste-Viktoria-Klinikum (AVK)	BE	1.0	1.0		
2020-03-28 12:05:00	Krankenhaus vom Roten Kreuz Bad Cannstatt GmbH	BW	0.0	0.0		
2020-03-29 00:01:00	KJF Klinik St. Elisabeth	BY	1.0	1.0		
2020-03-28 10:17:00	Heliosklinikum Warburg	NRW	1.0	1.0		
2020-03-28 09:49:00	Universitätsklinikum Augsburg	BY	1.0	1.0	1.0	
2020-03-28 21:21:00	EvangelischeElisabeth Klinik Berlin	BE	0.5	0.5		
2020-03-28 12:27:00	Kreisklinik Wörth an der Donau	BY	1.0	1.0		
2020-03-29 09:46:00	ViDia Diakonissenkrankenhaus	BW	1.0	1.0		
2020-03-28 11:05:00	Vivantes Klinikum Neukölln	BE	1.0	1.0	0.0	
2020-03-28 11:37:00	Allgemeines Krankenhaus Viersen	NRW	1.0	1.0	1.0	
2020-03-28 17:02:00	Diakonie-Klinikum Stuttgart	BW	1.0	1.0		
2020-03-27 09:28:00	Klinikum Konstanz - GLKN	BW	1.0	1.0		
2020-03-28 19:55:00	Klinikum Südstadt Rostock	MV	1.0	1.0		
2020-03-28 12:58:00	Diakoniekrankenhaus Halle gGmbH	ST	0.5	1.0		
2020-03-28 13:38:00	Siloah St. Trudpert Klinikum	BW	1.0	1.0	0.0	
2020-03-28 12:38:00	DRK Krankenhaus Teterow	MV	0.0	0.5	0.0	
2020-03-28 23:04:00	Florence-Nightingale-Krankenhaus Kinderklinik	NRW	1.0	0.5		
2020-03-27 18:08:00	BG - Unfallklinik Murnau	BY	1.0	1.0	1.0	
2020-03-29 09:59:00	Zentrum für Intensiv- und Notfallmedizin, Klinikum Saarbrücken	SL	1.0	1.0	1.0	
2020-03-29 08:48:00	St-Johannes-Hospital Dortmund	NRW	1.0	1.0	1.0	
2020-03-28 19:29:00	Universitätsklinikum Freiburg	BW	1.0	1.0	1.0	
2020-03-28 22:22:00	Klinikum Oldenburg AöR	NI	1.0	1.0	1.0	
2020-03-27 15:49:00	Sankt Marien Krankenhaus Ratingen	NRW	1.0	1.0		
2020-03-28 16:11:00	Lungenklinik Hemer	NRW	1.0	1.0	0.5	
2020-03-28 12:39:00	Klinikum Ibbenbüren	NRW	1.0	1.0	1.0	
2020-03-28 08:54:00	Immanuel Klinikum Bernau Herzzentrum Brandenburg	BB	1.0	1.0	1.0	
2020-03-28 13:10:00	St. Marienhospital Vechta gGmbH	NI	1.0	1.0		
2020-03-27 11:37:00	Prosper-Hospital Recklinghausen Proselis Stiftungsklinik	NRW	1.0	1.0		
2020-03-27 11:14:00	Klinikum rechts der Isar der TU München Klinik für Anästhesiologie und Intensivmedizin	BY	1.0	1.0	1.0	
2020-03-28 10:55:00	Caritas-Klinik Berlin-Pankow	BE	1.0	1.0		
2020-03-28 17:11:00	BG Universitätsklinikum Bergmannsheil Bochum	NRW	1.0	1.0	1.0	
2020-03-27 11:27:00	Universitätsklinikum Schleswig-Holstein	SH	1.0	1.0	1.0	
2020-03-28 17:12:00	Universitätsklinikum Würzburg	BY	1.0	1.0	1.0	
2020-03-28 10:28:00	RKH Klinikum Ludwigsburg	BW	1.0	1.0	1.0	
2020-03-29 08:40:00	Augusta-Kliniken Bochum-Mitte	NRW	1.0	1.0	0.0	
2020-03-28 13:40:00	Universität München Campus Großhadern	BY	0.5	1.0	1.0	
2020-03-29 10:10:00	Helios Klinikum Bad Saarow	BB	1.0	1.0	1.0	
2020-03-26 16:15:00	Elisabeth-Krankenhaus Essen	NRW	1.0	1.0	1.0	
2020-03-28 14:51:00	Spreewaldklinik Lübben	BB	1.0	1.0		
2020-03-28 10:18:00	Helios Klinik für Herzchirurgie Karlsruhe	BW	1.0	1.0	1.0	
2020-03-27 15:42:00	DRK Kliniken Mitte	BE	1.0	1.0		
2020-03-27 15:00:00	Helios Klinik München Perlach	BY	0.0	0.0		
2020-03-28 08:21:00	Diakonie Klinikum Jung-Stilling	NRW	1.0	1.0		
2020-03-28 09:42:00	Agaplesion Allgemeines Krankenhaus Hagen gGmbH	NRW	1.0	1.0		
2020-03-28 21:59:00	Ktholisches Krankenhaus Dortmund West	NRW	1.0	0.5		
2020-03-27 10:40:00	Heidekreis-Klinikum gGmbh - Standort Soltau	NI	1.0	1.0		
2020-03-27 10:25:00	Heidekreis-Klinikum gGmbH - Standort Walsrode	NI	1.0	1.0		
2020-03-28 09:25:00	Evk Castrop-Rauxel	NRW	0.0	1.0		
2020-03-28 08:48:00	Dreifaltigkeits-Krankenhaus Wesseling	NRW	1.0	0.5		
2020-03-28 09:45:00	LVR-Klinik Bonn	NRW	1.0	1.0		
2020-03-28 16:56:00	Sankt Elisabeth Hospital Gütersloh	NRW	1.0	1.0		
2020-03-28 10:02:00	Lubinus Clinicum	SH	1.0	1.0		
2020-03-28 10:17:00	Evangelisches Krankenhaus Bergisch Gladbach	NRW	1.0	1.0		
2020-03-28 10:21:00	GFO Kliniken Rhein-Berg	NRW	1.0	1.0		
2020-03-27 10:14:00	Diakonissenkrankenhaus Flensburg	SH	1.0	1.0		
2020-03-28 13:32:00	St. Marien Hospital Lüdinghausen	NRW	1.0	1.0		
2020-03-28 14:38:00	Capio Elbe-Jeetzel-Klinik	NI	1.0	1.0		
2020-03-28 13:38:00	Diakonissenkrankenhaus Mannheim	BW	0.0	0.5		
2020-03-28 10:29:00	KKH Lörrach, Kreiskliniken des Landkreises Lörrach	BW	1.0	1.0		
2020-03-28 09:37:00	Alexianer Krefeld GmbH	NRW	1.0	1.0		
2020-03-27 07:46:00	Helios Dr. Horst- Schmidt Klinik Wiesbaden	HE	1.0	1.0	1.0	
2020-03-28 07:32:00	Klinikum Wilhelmshaven gGmbH	NI	0.0	1.0	1.0	
2020-03-28 18:53:00	Martha-Marta Krankenhaus Nürnberg	BY	1.0	0.5		
2020-03-28 17:50:00	Schön-Klinik Vogtareuth	BY	0.0	1.0	0.5	
2020-03-28 15:26:00	GFO Kliniken Niederrhein - St. Vinzenz-Hospital Dinslaken	NRW	1.0	0.0		
2020-03-28 09:18:00	DRK Krankenhaus Ratzeburg	SH	1.0	1.0		
2020-03-28 16:07:00	Krankenhaus St. Hubertus-Sift GmbH Bedburg	NRW	1.0	1.0		
2020-03-27 16:20:00	kliniken an der Paar - Krankenhaus Aichach	BY	0.0	0.5		
2020-03-28 10:17:00	Städtisches Krankenhaus Kiel	SH	1.0	1.0		
2020-03-28 08:43:00	Lungenklinik Ballenstedt/Harz GmbH	ST	0.5	1.0		
2020-03-27 10:52:00	Krankenhaus Reibek St. Adolf Stift	SH	1.0	1.0		
2020-03-28 09:54:00	St. Franziskus Hospital Winterberg	NRW	1.0	1.0		
2020-03-23 19:00:00	Rotkreuzklinikum München	BY	1.0	0.5		
2020-03-28 14:34:00	St. Marien-Hospital Hmm gmbH	NRW	0.5	0.5		
2020-03-28 18:19:00	Ketteler Krankenhaus Offenbach	HE	0.5	0.0		
2020-03-25 20:30:00	Josephs Hospital	NRW	0.5	0.5		
2020-03-27 12:55:00	St. Vinzenz Hospital Rheda-Wiedenbrück	NRW	1.0	1.0		
2020-03-28 13:02:00	St. Marien-Hospital Mülheim an der Ruhr	NRW	1.0	1.0		
2020-03-27 12:59:00	Klinikum Oberlausitzer Bergland gGmbH Ebersbach	SN	1.0	1.0		
2020-03-27 10:11:00	Krankenhaus Porz am Rhein (Köln)	NRW	1.0	1.0		
2020-03-28 10:26:00	Schön Klinik Nürnberg Fürth	BY	1.0	1.0		
2020-03-28 10:03:00	St. Johannes Stift	NRW	1.0	1.0		
2020-03-28 09:05:00	Westpfalz-Klinikum GmbH	RP	1.0	1.0	1.0	
2020-03-28 13:36:00	St. Franziskus-Hospital Münster	NRW	1.0	1.0	1.0	
2020-03-28 10:44:00	Malteser Krankenhaus St. Hildegardis	NRW	1.0	1.0		
2020-03-26 06:58:00	Sana Klinik Oldenburg in Holstein	SH	1.0	1.0		
2020-03-28 09:32:00	Klinik Neustadt an der Aisch	BY	0.0	1.0		
2020-03-28 09:04:00	Kliniken des Landkreises Neumarkt i.d.OPf. / Klinikum Neumarkt	BY	1.0	1.0		
2020-03-28 10:05:00	Evang. Amalie Sieveking Krankenhaus	HH	1.0	1.0		
2020-03-28 09:39:00	Sana Kliniken Ostholstein GmbH - Klinik Eutin	SH	1.0	1.0		
2020-03-28 17:12:00	AGAPLESION Ev. Krankenhaus Mittelhessen	HE	1.0	1.0	1.0	
2020-03-27 14:12:00	Städtische Kliniken Mönchengladbach	NRW	1.0	1.0		
2020-03-25 11:08:00	Helios Klinik Wipperfürth	NRW	1.0	1.0		
2020-03-28 10:39:00	Klinikum Bielefeld gGmbH	NRW	0.5	1.0	0.5	
2020-03-28 09:08:00	Asklepios Klinik Seligenstadt	HE	0.5	0.0		
2020-03-28 20:45:00	Euregio-Klinik Albert-Schweitzer-Straße	NI	1.0	1.0		
2020-03-28 09:40:00	Helios Klinikum Krefeld	NRW	1.0	1.0	1.0	
2020-03-27 17:27:00	Evangelisches Klinikum Bethel, Bethel	NRW	1.0	1.0		
2020-03-28 19:33:00	Helios Klinikum Niederberg	NRW	1.0	0.0		
2020-03-24 10:17:00	Robert-Bosch Krankenhaus	BW	1.0	1.0	0.5	
2020-03-28 08:44:00	Vivantes Humboldt-Klinikum	BE	1.0	1.0		
2020-03-28 12:27:00	Klinikum Itzehoe	SH	1.0	1.0		
2020-03-27 11:59:00	ALB FILS KLINIKEN, Standort: Klinik am Eichert	BW	1.0	1.0		
2020-03-27 07:45:00	Evangelisches Klinikum Bethel, Johannesstift	NRW	1.0	1.0		
2020-03-28 10:57:00	Heilig Geist-Krankenhaus	NRW	0.0	0.5		
2020-03-28 09:36:00	Asklepios Stadtklinik Bad Wildungen	HE	1.0	1.0		
2020-03-28 15:46:00	Klinikum Westfalen - Knappschaftskrankenhaus Dortmund	NRW	1.0	1.0	1.0	
2020-03-28 15:10:00	COLLM KLINIK OSCHATZ	SN	1.0	1.0		
2020-03-28 10:09:00	Herzzentrum Leipzig	SN	1.0	1.0	1.0	
2020-03-26 15:56:00	Carl-von-Basedow-Klinikum	ST	1.0	1.0	1.0	
2020-03-28 08:39:00	Fachkrankenhaus Hubertusburg gGmbH	SN	1.0	1.0		
2020-03-28 19:15:00	Asklepios Klinik Nord	HH	0.5	0.5	1.0	
2020-03-28 09:15:00	Kreiskliniken Günzburg-Krumbach, Klinik Günzburg	BY	1.0	1.0		
2020-03-28 11:03:00	Caritas-Klinik Dominikus Berlin-Reinickendorf	BE	1.0	1.0		
2020-03-28 09:06:00	St. Josefs-Krankenhaus Potsdam-Sanssouci	BB	1.0	1.0		
2020-03-28 10:24:00	St. Franziskus-Hospital Lohne	NI	1.0	1.0		
2020-03-28 10:20:00	Krankenhaus St. Josef  Schweinfurt	BY	1.0	1.0		
2020-03-28 08:57:00	Helios Park-Klinikum Leipzig	SN	0.0	0.5		
2020-03-27 16:07:00	Krankenhaus Waldfriede	BE	1.0	1.0		
2020-03-28 12:18:00	Evangelische Krankenhaus (EvK) Herne-Mitte	NRW	1.0	1.0		
2020-03-28 12:36:00	Regio Kliniken Kreis Pinneberg Standort Elmshorn	SH	0.5	1.0		
2020-03-28 09:30:00	BG Klinikum Bergmannstrost Halle	ST	1.0	1.0		
2020-03-27 14:49:00	Klinik Preetz	SH	1.0	1.0	0.0	
2020-03-25 14:23:00	Friedrich-Ebert-Krankenhaus Neumünster	SH	1.0	1.0		
2020-03-28 10:58:00	Städtisches Klinikum Brandenburg GmbH Hochschulklinikum der MHB	BB	1.0	1.0		
2020-03-28 09:56:00	Klinikum Dahme Spreewald GmbH, Achenbach Krankenhaus	BB	0.5	1.0		
2020-03-28 11:32:00	Sana-Herzzentrum Cottbus GmbH	BB	0.0	1.0	1.0	
2020-03-27 10:28:00	Asklepios Klinik Altona	HH	1.0	1.0		
2020-03-28 09:46:00	Universitätsklinikum Schleswig-Holstein Campus Lübeck	SH	1.0	1.0	1.0	
2020-03-28 08:49:00	Asklepios Klinik Lindau	BY	1.0	1.0		
2020-03-27 09:45:00	Krankenhaus Angermünde	BB	1.0	1.0		
2020-03-28 08:42:00	Kreiskrankenhaus Saarburg GmbH	RP	1.0	1.0		
2020-03-21 16:15:00	ViDia Diakonissenkrankenhaus	BW	0.5	0.5	0.0	
2020-03-28 09:10:00	Asklepios Klinik Kinderklinik Sankt Augustin	NRW	1.0	1.0		
2020-03-28 13:16:00	Havelland-Kliniken Standort Nauen	BB	1.0	1.0		
2020-03-28 13:48:00	Sana Klinikum Lichtenberg	BE	1.0	1.0		
2020-03-28 08:34:00	Schön Klinik Düsseldorf	NRW	1.0	1.0		
2020-03-27 16:05:00	Stauferklinikum Schwäbisch Gmünd	BW	0.5	0.5	0.0	
2020-03-28 10:10:00	Sana Krankenhaus Benrath	NRW	0.0	0.5	0.0	
2020-03-28 12:53:00	Herz-Jesu-Krankenhaus Dernbach	RP	0.0	1.0		
2020-03-28 11:48:00	Helios-Kliniken Mittelweser	NI	0.5	1.0		
2020-03-28 10:34:00	Klinikum Frankfurt Oder GmbH	BB	0.0	1.0		
2020-03-28 10:48:00	Agaplesion Diakonieklinikum Rotenburg	NI	1.0	1.0		
2020-03-28 10:02:00	Evangelisches Krankenhaus Königin Elisabeth Herzberge	BE	1.0	1.0		
2020-03-28 10:28:00	Paracelsus Klinik Henstedt-Ulzburg	SH	1.0	1.0		
2020-03-28 09:49:00	Kreisklinik St. Elisabeth	BY	1.0	1.0		
2020-03-28 09:49:00	Krankenhaus Spremberg	BB	0.5	1.0		
2020-03-28 11:37:00	Klinikum Dritter Orden München	BY	0.0	0.5		
2020-03-28 10:55:00	Wertachklinik Schwabmünchen	BY	1.0	1.0		
2020-03-28 10:52:00	Krankenhaus Eichhof	HE	1.0	1.0		
2020-03-28 10:27:00	Krankenhaus Bethanien für die Grafschaft Moers	NRW	1.0	1.0		
2020-03-28 11:17:00	Asklepios Klinik Lich	HE	1.0	1.0		
2020-03-28 10:25:00	Sana Krankenhaus Templin	BB	1.0	1.0		
2020-03-28 19:11:00	Städtisches Krankenhaus Pirmasens	RP	1.0	1.0		
2020-03-28 12:23:00	Stiftungsklinikum Proselis Standort St. Elisabeth Hospital Herten	NRW	1.0	1.0		
2020-03-28 18:48:00	KMG Klinikum Luckenwalde	BB	0.5	1.0		
2020-03-28 08:23:00	Lungenclinic Großhansdorf	SH	1.0	0.5		
2020-03-28 10:39:00	EvK Herne, Bst. Eickel, Thoraxzentrum Ruhrgebiet	NRW	1.0	1.0		
2020-03-28 10:59:00	St. Marien-Krankenhaus Berlin	BE	1.0	1.0		
2020-03-28 11:06:00	Asklepios Klinik Bad Oldesloe	SH	0.0	1.0		
2020-03-28 09:13:00	Sana Herzchirurgie Stuttgart	BW	1.0	1.0	1.0	
2020-03-27 15:26:00	Rotkreuzklinik Lindenberg gGmbH	BY	1.0	1.0		
2020-03-28 20:32:00	Zentrum für Intensiv- und Notfallmedizin, Klinikum Saarbrücken	SL	1.0	1.0	1.0	
2020-03-28 11:18:00	Kreiskliniken Günzburg-Krumbach, Klinik Krumbach	BY	1.0	1.0		
2020-03-28 06:25:00	Kreiskrankenhaus Freiberg gGmbH	SN	1.0	1.0		
2020-03-27 17:29:00	Krankenhaus St.Joseph-Stift Bremen	HB	1.0	1.0		
2020-03-26 11:38:00	Albertinen-Krankenhaus	HH	1.0	0.5	1.0	
2020-03-28 14:09:00	St. Josefs- Hospital Rheingau	HE	1.0	1.0		
2020-03-28 20:28:00	Klinikum Stuttgart	BW	0.5	0.5	0.5	
2020-03-28 11:49:00	Marienhospital Stuttgart	BW	1.0	1.0		
2020-03-28 10:56:00	Helios Klinikum Berlin-Buch	BE	1.0	1.0	1.0	
2020-03-28 13:14:00	Klinikum Idar-Oberstein	RP	1.0	1.0		
2020-03-28 09:03:00	Ev. Krankenhaus Oberhausen	NRW	1.0	1.0		
2020-03-27 20:07:00	Klinikum Bayreuth GmbH	BY	0.5	0.5	0.5	
2020-03-28 09:31:00	Hegau-Bodensee-Klinikum (HBK) - Standort Singen	BW	1.0	1.0		
2020-03-29 07:09:00	Kliniken HochFranken	BY	0.5	1.0		
2020-03-28 12:57:00	Klinikum Heidenheim	BW	0.5	1.0		
2020-03-28 06:46:00	SRH Zentralklinikum Suhl	TH	1.0	1.0		
2020-03-28 09:15:00	Helios Klinikum Salzgitter	NI	1.0	1.0		
2020-03-28 10:42:00	St. Anna Krankenhaus	BY	0.0	0.5	0.0	
2020-03-28 08:28:00	Sanakrankenhaus Bad Doberan	MV	0.5	1.0		
2020-03-28 09:46:00	Martin Luther Krankenhaus, Berlin	BE	1.0	1.0	1.0	
2020-03-28 09:51:00	Universitätsmedizin Mannheim	BW	0.5	0.5	1.0	
2020-03-25 21:57:00	Helios Universitätsklinikum Wuppertal	NRW	1.0	1.0	1.0	
2020-03-28 17:08:00	Barmherzige Brüder München	BY	1.0	1.0	1.0	
2020-03-28 13:48:00	Klinikverbund Allgäu - Klinik Immenstadt	BY	1.0	1.0	1.0	
2020-03-28 09:51:00	Klinikum Frankfurt Höchst	HE	1.0	1.0	0.0	
2020-03-28 11:01:00	Universitätsklinikum Münster	NRW	1.0	1.0	1.0	
2020-03-26 12:50:00	Universitätsklinikum Hamburg-Eppendorf	HH	1.0	1.0	1.0	
2020-03-28 09:28:00	Helios Klinikum Bad Saarow	BB	0.5	1.0	1.0	
2020-03-28 08:48:00	Kreisklinik Wolfratshausen	BY	1.0	1.0		
2020-03-28 08:09:00	Helios Klinikum Meiningen	TH	1.0	1.0		
2020-03-28 07:28:00	Westmecklenburg Klinikum Helene von Bülow Krankenhaus Hagenow	MV	1.0	1.0		
2020-03-28 09:24:00	Kliniken am Goldenen Steig - Krankenhaus Freyung	BY	1.0	1.0		
2020-03-28 16:13:00	Klinikum Altmühlfranken Gunzenhausen	BY	1.0	0.5		
2020-03-28 08:32:00	Klinikum Altmühlfranken Weißenburg	BY	1.0	0.0		
2020-03-28 09:05:00	Marien Hospital Düsseldorf	NRW	1.0	1.0		
2020-03-28 17:58:00	Städtisches Krankenhaus Kiel Operative Intensivstation	SH	0.5	1.0		
2020-03-28 07:08:00	Gertrudis- Hospital Westerholt	NRW	1.0	1.0		
2020-03-28 12:03:00	Huettenhospital, Dortmund	NRW	1.0	1.0		
2020-03-28 15:22:00	Evangelisches Klinikum Köln Weyertal	NRW	1.0	1.0		
2020-03-28 07:59:00	Krankenhaus Buchholz gGmbh	NI	1.0	1.0		
2020-03-28 08:55:00	Dreifaltigkeits-Hospital gem. GmbH, Lippstadt	NRW	0.0	1.0		
2020-03-28 14:54:00	Krankenhaus der Augustinerinnen gGmbH, Köln	NRW	1.0	1.0		
2020-03-28 12:41:00	Herz- und Gefäßzentrum Bad Bevensen	NI	1.0	1.0	1.0	
2020-03-23 18:32:00	Diakoneo Klinik Hallerwiese - Cnopfsche Kinderklinik Nürnberg	BY	1.0	1.0		
2020-03-27 22:03:00	St. Elisabeth-Hospital Beckum	NRW	1.0	1.0		
2020-03-28 12:21:00	Helios Klinik Blankenhain	TH	1.0	1.0		
2020-03-28 09:00:00	OSK Westallgäuklinikum Wangen	BW	1.0	1.0		
2020-03-28 08:01:00	medius KLINIKEN KIRCHHEIM|NÜRTINGEN	BW	0.0	0.0		
2020-03-28 08:11:00	medius KLINIK OSTFILDERN-RUIT	BW	0.0	0.0		
2020-03-28 18:20:00	Marien-Hospital	NRW	1.0	1.0		
2020-03-27 13:21:00	KMG Klinikum Kyritz	BB	0.0	1.0		
2020-03-28 09:02:00	St. Josef-Krankenhaus Engelskirchen	NRW	1.0	1.0		
2020-03-28 08:35:00	Helios Klinikum Schleswig	SH	1.0	1.0		
2020-03-27 13:59:00	Rotkreuzklinik Wertheim	BW	1.0	1.0		
2020-03-28 12:39:00	Universitätsklinikum Marien Hospital Herne	NRW	1.0	1.0	1.0	
2020-03-28 08:16:00	Asklepios Stadtklinik Bad Tölz	BY	1.0	1.0		
2020-03-28 07:04:00	Sana-Klinikum Hameln	NI	1.0	1.0		
2020-03-28 10:10:00	SMH Hospital Düren gGmbH	NRW	0.5	0.5		
2020-03-27 10:53:00	St. Elisabeth Krankenhaus Lahnstein - Ihr Gesundheitszentrum - GmbH	RP	0.5	0.5		
2020-03-28 09:58:00	Verbundkrankenhaus Bernkastel/Wittlich	RP	1.0	1.0		
2020-03-28 08:40:00	Sana Krankenhaus Gerresheim	NRW	0.5	1.0		
2020-03-27 10:51:00	RKU - Universitäts- und Rehabilitationskliniken Ulm gGmbH	BW	0.5	0.5		
2020-03-28 16:55:00	St. Josefs-Hospital Wiesbaden	HE	0.5	1.0	0.5	
2020-03-28 12:35:00	Kreiskrankenhaus Weilburg	HE	1.0	1.0		
2020-03-28 10:02:00	Landkreis Mittweida Krankenhaus gGmbH	SN	1.0	1.0		
2020-03-28 14:49:00	St-Johannes-Hospital Dortmund	NRW	1.0	1.0	1.0	
2020-03-28 09:21:00	Kliniken HochFranken	BY	0.0	1.0		
2020-03-28 15:55:00	Gemeinschaftskrankenhaus Havelhöhe	BE	1.0	1.0	1.0	
2020-03-28 10:16:00	BG Klinik Tübingen	BW	1.0	1.0		
2020-03-28 07:52:00	Pius-Hospital Oldenburg	NI	1.0	1.0		
2020-03-28 08:41:00	Klinikum Emden interdisziplinäre Intensivmedizin	NI	1.0	1.0	1.0	
2020-03-28 08:55:00	Augusta-Kliniken Bochum-Mitte	NRW	1.0	1.0	0.0	
2020-03-28 10:35:00	ARDS und ECMO Zentrum Köln-Merheim, Kliniken der Stadt Köln,	NRW	1.0	1.0	1.0	
2020-03-27 14:33:00	Universitätsmedizin Göttingen	NI	1.0	1.0	1.0	
2020-03-27 11:39:00	Krankenhaus Oranienburg Oberhavel Kliniken GmbH	BB	1.0	1.0		
2020-03-28 09:34:00	Ktholisches Krankenhaus Dortmund West	NRW	0.5	0.5		
2020-03-26 16:54:00	Nordwest-Krankenhaus Sanderbusch	NI	1.0	1.0		
2020-03-25 18:32:00	Universitätsklinikum Dresden, Kinderintensivstation	SN	1.0	1.0		
2020-03-26 20:46:00	Charité, Campus Virchow-Klinikum , Chirurgische Klinik, ITS 21i Schwerpunkt Transplantation	BE	0.0	0.5		
2020-03-28 11:32:00	Drk Kliniken Berlin Westend	BE	1.0	1.0		
2020-03-28 15:15:00	KJF Klinik St. Elisabeth	BY	1.0	1.0		
2020-03-28 10:04:00	EvangelischeElisabeth Klinik Berlin	BE	0.5	0.5		
2020-03-28 11:12:00	Bundeswehrkrankenhaus Berlin	BE	1.0	1.0	1.0	
2020-03-27 06:38:00	Florence-Nightingale-Krankenhaus Kinderklinik	NRW	1.0	0.5		
2020-03-27 11:33:00	Klinikum Oldenburg AöR	NI	1.0	1.0	1.0	
2020-03-27 09:29:00	Asklepios Klinik Langen	HE	1.0	1.0	1.0	
2020-03-27 07:09:00	KJF Klinik Josefinum Augsburg	BY	1.0	0.5		
2020-03-26 15:35:00	Stadtkrankenhaus Delmenhorst	NI	1.0	1.0		
2020-03-27 21:43:00	Christliches Krankenhaus Quakenbrück	NI	1.0	1.0		
2020-03-28 17:23:00	Martha-Marta Krankenhaus Nürnberg	BY	1.0	0.5		
2020-03-27 17:06:00	Ketteler Krankenhaus Offenbach	HE	0.5	0.0		
2020-03-23 10:16:00	Johanniter-Krankenhaus Treuenbrietzen	BB	0.5	1.0		
2020-03-28 10:50:00	Klinik Kitzinger Land	BY	1.0	1.0		
2020-03-28 08:53:00	Euregio-Klinik Albert-Schweitzer-Straße	NI	1.0	1.0		
2020-03-27 12:48:00	Helios Klinikum Niederberg	NRW	1.0	0.5		
2020-03-28 09:46:00	Charité CVK Kinderklinik (OHC) - interdisziplinäre Kinderintensivstation	BE	1.0	0.5		
2020-03-26 10:04:00	Marien-Hospital	NRW	1.0	1.0		
2020-03-27 19:58:00	Asklepios Klinik Nord	HH	0.5	0.5	1.0	
2020-03-21 07:20:00	Ev. Krankenhaus Wesel	NRW	0.5	1.0		
2020-03-28 13:38:00	Gesundheitszentrum Odenwaldkreis GmbH	HE	0.5	0.5		
2020-03-26 14:55:00	EVK Mettmann	NRW	1.0	1.0		
2020-03-27 18:48:00	Klinikum Südstadt Rostock	MV	1.0	1.0		
2020-03-28 10:32:00	Städtisches Krankenhaus Pirmasens	RP	1.0	1.0		
2020-03-28 10:26:00	KMG Klinikum Luckenwalde	BB	0.5	1.0		
2020-03-28 00:50:00	Zentrum für Intensiv- und Notfallmedizin, Klinikum Saarbrücken	SL	1.0	1.0	1.0	
2020-03-27 18:56:00	Klinikum Esslingen	BW	1.0	1.0	1.0	
2020-03-28 09:20:00	Sana Kliniken Lübeck	SH	1.0	1.0		
2020-03-28 08:48:00	Klinikum Stuttgart	BW	0.5	0.5	0.5	
2020-03-27 06:33:00	Universitätsklinikum Freiburg	BW	1.0	1.0	1.0	
2020-03-28 07:47:00	Fachkrankenhaus Coswig GmbH	SN	1.0	1.0	1.0	
